UF,Sexo,Idade,Cor,Anos de Estudo,Renda,Altura
Paraná,Mulher,24,Branca,12,3000,1.668320308
Paraná,Mulher,32,Branca,9,5000,1.75261713
Paraná,Mulher,27,Parda,9,1000,1.602410557
Paraná,Mulher,46,Parda,16,6000,1.593576693
Paraná,Mulher,35,Branca,12,2500,1.799333967
Paraná,Mulher,47,Parda,12,2400,1.657031946
Paraná,Mulher,49,Parda,12,1500,1.74793841
Paraná,Homem,57,Parda,12,860,1.680624446
Paraná,Mulher,52,Branca,8,1200,1.782113675
Paraná,Mulher,54,Branca,12,2400,1.773928574
Paraná,Mulher,31,Branca,12,1700,1.670621765
Paraná,Mulher,42,Branca,9,1500,1.77079035
Paraná,Mulher,51,Negra,10,800,1.868863173
Paraná,Homem,43,Negra,16,1200,1.638630934
Paraná,Homem,58,Branca,5,500,1.637378185
Paraná,Homem,34,Branca,10,820,1.689109027
Paraná,Mulher,56,Negra,5,2000,1.803768069
Paraná,Mulher,52,Parda,7,2500,1.760687634
Paraná,Mulher,43,Branca,8,1080,1.676328157
Paraná,Mulher,67,Parda,3,1200,1.681453181
Paraná,Mulher,62,Branca,5,1200,1.72203812
Paraná,Mulher,41,Branca,12,1700,1.596480132
Paraná,Homem,52,Branca,6,788,1.610724277
Paraná,Mulher,55,Parda,5,2000,1.830341623
Paraná,Homem,32,Branca,12,1000,1.76839321
Paraná,Mulher,43,Branca,12,1300,1.738112545
Paraná,Mulher,29,Parda,9,1600,1.696592596
Paraná,Homem,27,Branca,12,870,1.720904926
Paraná,Homem,41,Branca,8,1100,1.718989711
Paraná,Homem,24,Parda,9,300,1.798956276
Paraná,Mulher,35,Branca,11,1300,1.648980933
Paraná,Homem,52,Branca,5,1000,1.660891846
Paraná,Homem,50,Branca,9,788,1.751892253
Paraná,Mulher,35,Branca,12,2000,1.676024407
Paraná,Mulher,47,Branca,12,1600,1.622652927
Paraná,Mulher,56,Branca,15,4000,1.704948322
Paraná,Mulher,31,Branca,12,1200,1.704265476
Paraná,Mulher,53,Branca,12,2900,1.626983354
Paraná,Mulher,38,Branca,9,1800,1.829158671
Paraná,Mulher,42,Parda,6,1200,1.596889351
Paraná,Homem,33,Branca,7,1120,1.647879012
Paraná,Mulher,49,Parda,1,789,1.811028464
Paraná,Mulher,41,Branca,6,1200,1.677576076
Paraná,Homem,38,Branca,13,788,1.732001039
Paraná,Mulher,76,Parda,1,200,1.660162156
Paraná,Mulher,31,Branca,1,790,1.857483429
Paraná,Mulher,33,Branca,1,700,1.584416372
Paraná,Mulher,25,Branca,15,2000,1.66985567
Paraná,Homem,41,Branca,16,2300,1.648052188
Paraná,Mulher,50,Parda,12,2500,1.610151803
Paraná,Mulher,39,Branca,12,3000,1.687326877
Paraná,Mulher,37,Branca,15,4000,1.62449767
Paraná,Homem,32,Branca,16,3000,1.710035876
Paraná,Mulher,37,Branca,16,2000,1.651720117
Paraná,Mulher,37,Parda,6,1500,1.62446371
Paraná,Mulher,28,Branca,12,2000,1.772319359
Paraná,Mulher,56,Branca,12,1600,1.826831533
Paraná,Mulher,61,Parda,9,2000,1.78602821
Paraná,Mulher,51,Branca,9,1500,1.68341528
Paraná,Homem,49,Branca,16,2500,1.777374511
Paraná,Mulher,28,Parda,15,5000,1.651433683
Paraná,Mulher,50,Branca,12,3000,1.610357033
Paraná,Mulher,35,Branca,16,5000,1.631998448
Paraná,Mulher,43,Branca,11,2500,1.683740334
Paraná,Mulher,28,Branca,12,5000,1.757892816
Paraná,Mulher,42,Branca,16,2500,1.771785694
Paraná,Mulher,40,Parda,16,2200,1.686999799
Paraná,Mulher,37,Parda,12,1900,1.653413756
Paraná,Mulher,47,Parda,9,2000,1.697580507
Paraná,Mulher,40,Branca,16,6000,1.861146774
Paraná,Homem,45,Parda,6,1200,1.752279009
Paraná,Mulher,51,Branca,12,2000,1.774900216
Paraná,Mulher,38,Branca,16,3000,1.642110138
Paraná,Mulher,45,Branca,5,3000,1.79506649
Paraná,Mulher,58,Parda,3,1200,1.635732121
Paraná,Mulher,32,Branca,12,1900,1.661533053
Paraná,Mulher,37,Branca,16,2500,1.755415874
Paraná,Homem,47,Branca,12,1100,1.575250589
Paraná,Mulher,26,Parda,7,1600,1.705530926
Paraná,Mulher,43,Branca,11,6500,1.614672463
Paraná,Mulher,56,Parda,12,2000,1.728279239
Paraná,Mulher,55,Branca,15,3000,1.769933426
Paraná,Mulher,47,Parda,9,1000,1.698029205
Paraná,Homem,35,Branca,16,1500,1.762188876
Paraná,Mulher,57,Parda,9,1000,1.703331927
Paraná,Mulher,46,Branca,6,1200,1.664332214
Paraná,Mulher,37,Parda,12,2500,1.810895535
Paraná,Mulher,30,Parda,11,2000,1.582051056
Paraná,Mulher,35,Branca,11,1024,1.563385784
Paraná,Homem,37,Branca,12,1100,1.693694402
Paraná,Mulher,44,Branca,12,15000,1.629793836
Paraná,Mulher,25,Parda,16,3000,1.575350118
Paraná,Mulher,59,Parda,5,800,1.635677739
Paraná,Mulher,60,Parda,1,1200,1.726001676
Paraná,Mulher,44,Branca,5,1600,1.763620213
Paraná,Homem,47,Branca,7,1200,1.581747944
Paraná,Mulher,43,Branca,12,2000,1.688045319
Paraná,Mulher,32,Parda,13,1200,1.727723891
Paraná,Mulher,54,Parda,16,8000,1.60233773
Paraná,Mulher,51,Branca,13,2200,1.712210217
Paraná,Mulher,45,Branca,12,3950,1.691218399
Paraná,Mulher,21,Branca,12,788,1.782216184
Paraná,Mulher,24,Parda,12,1800,1.754106883
Paraná,Homem,39,Parda,12,1650,1.807850145
Paraná,Mulher,35,Branca,12,1600,1.726260016
Paraná,Mulher,46,Branca,12,1700,1.75581035
Paraná,Homem,44,Parda,8,700,1.841816308
Paraná,Mulher,51,Parda,6,1200,1.696696233
Paraná,Mulher,37,Branca,9,2000,1.684800283
Paraná,Homem,38,Parda,11,1300,1.588689288
Paraná,Homem,33,Indígena,11,600,1.646745124
Paraná,Homem,51,Branca,4,600,1.907148401
Paraná,Homem,53,Branca,5,560,1.686602416
Paraná,Homem,52,Parda,5,1100,1.775614748
Paraná,Mulher,54,Branca,5,1800,1.708162716
Paraná,Mulher,49,Parda,5,1300,1.784071491
Paraná,Homem,23,Negra,12,926,1.577693124
Paraná,Homem,56,Negra,6,1200,1.885461736
Paraná,Mulher,45,Branca,5,2500,1.681802237
Paraná,Mulher,47,Branca,4,1200,1.669936104
Paraná,Mulher,61,Branca,9,2500,1.71906117
Paraná,Mulher,59,Parda,5,1700,1.84448386
Paraná,Mulher,67,Parda,3,1200,1.706692282
Paraná,Mulher,43,Branca,7,2000,1.642750988
Paraná,Mulher,55,Parda,8,0,1.705833714
Paraná,Mulher,45,Branca,9,2500,1.762878528
Paraná,Mulher,41,Branca,12,1300,1.626153434
Paraná,Mulher,47,Parda,1,788,1.703064179
Paraná,Mulher,74,Branca,2,1800,1.691064543
Paraná,Mulher,51,Branca,8,1500,1.752047628
Paraná,Mulher,40,Branca,16,20000,1.806388764
Paraná,Homem,24,Parda,16,1100,1.736410146
Paraná,Mulher,34,Branca,16,27000,1.752192123
Paraná,Mulher,43,Indígena,16,6000,1.571418655
Paraná,Homem,61,Branca,15,5000,1.651935978
Paraná,Mulher,29,Branca,12,1100,1.772320566
Paraná,Mulher,65,Branca,3,700,1.749653263
Paraná,Mulher,49,Parda,9,725,1.732791176
Paraná,Mulher,45,Branca,16,1590,1.779083792
Paraná,Mulher,61,Branca,5,1200,1.606390629
Paraná,Homem,47,Branca,9,400,1.90756064
Paraná,Mulher,40,Parda,7,1600,1.609727254
Paraná,Mulher,34,Branca,9,2500,1.66903191
Paraná,Mulher,29,Parda,15,1500,1.69128958
Paraná,Mulher,51,Parda,9,3000,1.703147484
Paraná,Homem,38,Branca,13,1500,1.724553571
Paraná,Homem,38,Branca,12,4500,1.679923135
Paraná,Mulher,35,Branca,11,1800,1.66773384
Paraná,Mulher,49,Branca,10,1000,1.887630243
Paraná,Mulher,62,Branca,6,1200,1.704207592
Paraná,Mulher,33,Branca,16,2000,1.706627328
Paraná,Homem,32,Branca,10,500,1.610070823
Paraná,Mulher,30,Branca,9,2600,1.764925943
Paraná,Mulher,29,Negra,5,1200,1.66874141
Paraná,Mulher,39,Branca,4,1500,1.821394971
Paraná,Mulher,34,Parda,9,1200,1.738897292
Paraná,Mulher,66,Branca,5,990,1.76365295
Paraná,Mulher,47,Parda,12,1100,1.750807114
Paraná,Homem,55,Branca,12,1700,1.752182128
Paraná,Mulher,21,Branca,8,1400,1.654286243
Paraná,Homem,79,Parda,6,300,1.592218807
Paraná,Mulher,33,Branca,12,3000,1.758633388
Paraná,Mulher,32,Branca,15,3900,1.699287796
Paraná,Mulher,64,Parda,9,5000,1.695988961
Paraná,Mulher,39,Parda,9,1900,1.78415341
Paraná,Homem,43,Parda,16,1700,1.71245896
Paraná,Mulher,53,Branca,16,3500,1.637793028
Paraná,Mulher,47,Branca,12,2000,1.547832369
Paraná,Mulher,56,Branca,16,12000,1.701777661
Paraná,Mulher,55,Branca,16,2400,1.78111943
Paraná,Homem,52,Branca,12,800,1.891925829
Paraná,Mulher,40,Parda,4,2500,1.680077788
Paraná,Mulher,31,Branca,12,2500,1.583854928
Paraná,Mulher,31,Parda,12,1800,1.705463866
Paraná,Homem,53,Branca,12,1260,1.585830186
Paraná,Mulher,35,Branca,12,2800,1.638826162
Paraná,Mulher,42,Branca,12,3000,1.602308756
Paraná,Homem,39,Branca,5,1025,1.641270839
Paraná,Mulher,50,Branca,16,5300,1.686936168
Paraná,Mulher,53,Branca,14,2000,1.71233546
Paraná,Mulher,49,Branca,12,2200,1.741542097
Paraná,Mulher,39,Parda,12,1200,1.610215308
Paraná,Mulher,40,Branca,8,1000,1.7328392
Paraná,Mulher,30,Branca,16,4000,1.681802302
Paraná,Mulher,61,Branca,12,3000,1.731135521
Paraná,Homem,51,Branca,12,2500,1.638971026
Paraná,Homem,22,Branca,16,1700,1.846970764
Paraná,Homem,27,Branca,12,2500,1.738514536
Paraná,Mulher,51,Branca,16,4000,1.614621438
Paraná,Mulher,30,Branca,16,4500,1.668650784
Paraná,Mulher,29,Parda,16,2140,1.698992682
Paraná,Mulher,27,Branca,14,1750,1.663508364
Paraná,Homem,38,Branca,12,788,1.622965252
Paraná,Mulher,69,Branca,11,12000,1.741365119
Paraná,Mulher,35,Parda,16,5000,1.737911825
Paraná,Mulher,29,Indígena,16,6000,1.719324164
Paraná,Mulher,71,Parda,6,1500,1.59524229
Paraná,Mulher,50,Branca,16,5600,1.747532358
Paraná,Mulher,32,Branca,12,5000,1.56557861
Paraná,Mulher,34,Branca,12,1500,1.698158967
Paraná,Homem,19,Parda,12,1300,1.679896031
Paraná,Mulher,35,Parda,12,800,1.928244438
Paraná,Homem,54,Parda,12,480,1.575213605
Paraná,Mulher,35,Branca,12,1800,1.688363181
Paraná,Mulher,47,Parda,4,2200,1.655236573
Paraná,Mulher,32,Branca,9,1600,1.778456745
Paraná,Mulher,29,Parda,12,2381,1.638774746
Paraná,Homem,53,Branca,11,1300,1.734288005
Paraná,Homem,48,Branca,5,1500,1.784344922
Paraná,Mulher,41,Parda,15,6100,1.599870313
Paraná,Mulher,39,Parda,10,1500,1.730564056
Paraná,Mulher,25,Branca,7,1200,1.713936122
Paraná,Homem,31,Parda,10,956,1.631787259
Paraná,Mulher,42,Branca,12,3500,1.669082229
Paraná,Mulher,44,Branca,12,1560,1.626295129
Paraná,Homem,23,Negra,12,1070,1.710816442
Paraná,Mulher,37,Branca,7,2800,1.749331557
Paraná,Mulher,47,Negra,16,2000,1.627276861
Paraná,Mulher,57,Parda,4,1700,1.685434349
Paraná,Homem,36,Branca,12,2100,1.815136294
Paraná,Homem,56,Parda,7,993,1.684371847
Paraná,Mulher,54,Branca,12,2000,1.879976915
Paraná,Homem,26,Branca,12,1700,1.803265537
Paraná,Mulher,24,Branca,9,1500,1.717989581
Paraná,Mulher,42,Branca,11,1010,1.636146231
Paraná,Mulher,45,Parda,4,1800,1.55775042
Paraná,Mulher,58,Parda,6,1600,1.607254392
Paraná,Mulher,33,Parda,9,1200,1.699249062
Paraná,Homem,24,Parda,12,1800,1.650093508
Paraná,Homem,41,Branca,12,1700,1.713737997
Paraná,Homem,56,Branca,12,1500,1.810101594
Paraná,Mulher,38,Branca,13,5000,1.779831902
Paraná,Homem,61,Branca,5,500,1.816762507
Paraná,Homem,55,Branca,13,200,1.76945172
Paraná,Mulher,49,Branca,15,2364,1.790260135
Paraná,Mulher,52,Branca,16,11000,1.73960179
Paraná,Homem,34,Branca,16,6000,1.811818276
Paraná,Mulher,54,Branca,6,15000,1.78280646
Paraná,Mulher,25,Branca,14,2500,1.589086597
Paraná,Homem,28,Branca,16,1300,1.745661746
Paraná,Homem,30,Negra,1,1100,1.741054759
Paraná,Mulher,37,Branca,16,6200,1.75650374
Paraná,Mulher,28,Branca,16,4000,1.721952335
Paraná,Homem,33,Branca,15,3200,1.656341398
Paraná,Mulher,49,Branca,12,1576,1.729156533
Paraná,Mulher,38,Branca,16,3500,1.681016701
Paraná,Homem,32,Branca,12,1300,1.783072808
Paraná,Mulher,33,Branca,12,2000,1.478589631
Paraná,Mulher,56,Branca,6,2000,1.78000621
Paraná,Mulher,43,Parda,13,9000,1.633376873
Paraná,Mulher,52,Branca,12,1500,1.654028387
Paraná,Homem,24,Branca,12,1150,1.587148987
Paraná,Mulher,33,Parda,12,1700,1.723791704
Paraná,Mulher,30,Branca,15,788,1.860846718
Paraná,Homem,48,Branca,16,4000,1.811399734
Paraná,Homem,32,Parda,3,800,1.639584385
Paraná,Mulher,60,Parda,5,2500,1.747570209
Paraná,Homem,43,Parda,7,788,1.795193878
Paraná,Mulher,61,Branca,2,2000,1.692510485
Paraná,Mulher,27,Parda,1,1608,1.55718095
Paraná,Homem,34,Branca,12,1500,1.739862098
Paraná,Homem,52,Parda,5,2000,1.796409737
Paraná,Homem,44,Parda,12,1100,1.848756213
Paraná,Mulher,44,Parda,12,2500,1.745419203
Paraná,Homem,41,Parda,9,300,1.614666176
Paraná,Mulher,44,Parda,8,1200,1.684873904
Paraná,Mulher,48,Branca,9,2500,1.600844175
Paraná,Mulher,51,Branca,7,1500,1.716539127
Paraná,Mulher,34,Branca,12,2000,1.703040468
Paraná,Homem,33,Branca,12,1200,1.7503064
Paraná,Homem,45,Parda,11,2500,1.707136637
Paraná,Mulher,37,Branca,16,5000,1.783817472
Paraná,Homem,25,Branca,16,2900,1.646170739
Paraná,Mulher,42,Parda,12,788,1.656951089
Paraná,Mulher,27,Parda,7,2000,1.632573622
Paraná,Mulher,52,Parda,4,2000,1.606572811
Paraná,Mulher,47,Parda,13,3000,1.750196576
Paraná,Mulher,49,Branca,1,800,1.602606475
Paraná,Mulher,30,Negra,10,1200,1.806688108
Paraná,Mulher,52,Parda,5,1400,1.781820413
Paraná,Homem,62,Branca,1,1000,1.721903371
Paraná,Homem,44,Branca,8,960,1.798593112
Paraná,Mulher,46,Branca,12,1600,1.550002564
Paraná,Homem,36,Branca,5,1000,1.566533754
Paraná,Homem,58,Parda,6,450,1.769661279
Paraná,Homem,61,Branca,12,4000,1.738708832
Paraná,Mulher,55,Branca,12,2000,1.724772193
Paraná,Mulher,45,Branca,5,1000,1.576221278
Paraná,Mulher,50,Branca,16,20000,1.656356062
Paraná,Mulher,30,Branca,5,1500,1.712436382
Paraná,Mulher,38,Branca,12,7000,1.628029923
Paraná,Mulher,31,Branca,16,4500,1.62567199
Paraná,Mulher,42,Branca,12,10000,1.695276877
Paraná,Mulher,28,Branca,12,3000,1.655821899
Paraná,Mulher,41,Branca,12,5000,1.710309987
